Date and Time,Humidity,Temperature,CO2,CO,PM2.5 Density
2024-07-21 10:29:45,70,34.2000,920.3886,1.1951,33.7051
2024-07-21 10:30:05,70,34.2000,916.7455,1.1887,33.1189
2024-07-21 10:30:25,70,34.2000,913.4352,1.1829,25.3027
2024-07-21 10:30:45,70,34.2000,910.6574,1.1781,36.4408
2024-07-21 10:31:05,70,34.2000,908.5260,1.1744,30.7740
2024-07-21 10:31:25,70,34.2000,906.1506,1.1701,35.2683
2024-07-21 10:31:45,69,34.2000,909.5725,1.1760,22.9578
2024-07-21 10:32:05,69,34.2000,904.7762,1.1677,11.2335
2024-07-21 10:32:25,69,34.2000,892.4676,1.1457,21.9808
2024-07-21 10:32:45,69,34.2000,886.1086,1.1342,19.0497
2024-07-21 10:33:05,70,34.2000,869.8239,1.1054,33.9005
2024-07-21 10:33:25,70,34.2000,862.0189,1.0920,28.0383
2024-07-21 10:33:45,70,34.2000,855.0555,1.0801,29.9924
2024-07-21 10:34:05,70,34.2000,848.7694,1.0692,28.0383
2024-07-21 10:34:25,70,34.2000,846.6962,1.0657,40.5443
2024-07-21 10:34:45,70,34.2000,840.2269,1.0543,0.0000
2024-07-21 10:35:05,70,34.2000,842.9663,1.0591,29.4062
2024-07-21 10:35:25,70,34.2000,848.3143,1.0683,33.1189
2024-07-21 10:35:45,70,34.2000,846.4331,1.0651,33.1189
2024-07-21 10:36:05,70,34.2000,842.1703,1.0575,40.5443
2024-07-21 10:36:25,70,34.2000,845.6041,1.0635,10.2565
2024-07-21 10:36:45,70,34.2000,853.4091,1.0769,44.2570
2024-07-21 10:37:05,70,34.2000,862.8422,1.0931,33.7051
2024-07-21 10:37:25,70,34.2000,873.9094,1.1123,35.4637
2024-07-21 10:37:45,70,34.2000,879.4764,1.1220,25.1073
2024-07-21 10:38:05,70,34.2000,879.4764,1.1220,41.1305
2024-07-21 10:38:25,70,34.2000,878.9209,1.1210,39.3718
2024-07-21 10:38:45,70,34.2000,875.9336,1.1158,40.3489
2024-07-21 10:39:05,70,34.2000,877.5433,1.1186,27.6475
2024-07-21 10:39:25,70,34.2000,881.8060,1.1261,25.3027
2024-07-21 10:39:45,70,34.2000,883.4440,1.1290,23.9348
2024-07-21 10:40:05,70,34.2000,882.0861,1.1266,34.2913
2024-07-21 10:40:25,70,34.2000,888.1605,1.1374,30.5786
2024-07-21 10:40:45,70,34.2000,882.5649,1.1276,31.1648
2024-07-21 10:41:05,70,34.2000,886.7980,1.1350,36.0500
2024-07-21 10:41:25,70,34.2000,886.7980,1.1350,26.6705
2024-07-21 10:41:45,70,34.2000,884.8839,1.1317,36.4408
2024-07-21 10:42:05,69,34.2000,882.5231,1.1276,37.4178
2024-07-21 10:42:25,69,34.2000,879.3369,1.1221,35.6591
2024-07-21 10:42:45,69,34.2000,870.7662,1.1071,40.9351
2024-07-21 10:43:05,69,34.2000,867.7893,1.1019,30.3832
2024-07-21 10:43:25,69,34.2000,864.6251,1.0965,37.8086
2024-07-21 10:43:45,69,34.2000,857.9952,1.0847,28.6246
2024-07-21 10:44:05,69,34.2000,862.1551,1.0920,23.5440
2024-07-21 10:44:25,69,34.2000,854.1657,1.0780,35.4637
2024-07-21 10:44:45,69,34.2000,854.4363,1.0785,28.0383
2024-07-21 10:45:05,69,34.2000,843.4086,1.0598,31.1648
2024-07-21 10:45:25,69,34.2000,836.9857,1.0489,26.2797
2024-07-21 10:45:45,69,34.2000,833.4318,1.0429,40.7397
2024-07-21 10:46:05,69,34.2000,835.8255,1.0470,40.5443
2024-07-21 10:46:25,69,34.2000,839.0787,1.0527,31.3602
2024-07-21 10:46:45,69,34.2000,842.5126,1.0586,28.6246
2024-07-21 10:47:05,69,34.2000,836.3937,1.0480,27.4521
2024-07-21 10:47:25,69,34.2000,826.5116,1.0309,34.4867
2024-07-21 10:47:45,69,34.2000,825.7302,1.0296,36.0500
2024-07-21 10:48:05,69,34.2000,826.2742,1.0305,36.4408
2024-07-21 10:48:25,69,34.2000,827.2095,1.0321,21.9808
2024-07-21 10:48:45,69,34.2000,833.3746,1.0425,36.8316
2024-07-21 10:49:05,69,34.2000,839.3057,1.0526,36.0500
2024-07-21 10:49:25,69,34.2000,831.1223,1.0387,27.8429
2024-07-21 10:49:45,69,34.2000,823.7365,1.0259,34.6821
2024-07-21 10:50:05,69,34.2000,825.3744,1.0288,40.7397
2024-07-21 10:50:25,70,34.2000,826.6634,1.0310,15.5324
2024-07-21 10:50:45,70,34.2000,830.5176,1.0376,32.7281
2024-07-21 10:51:05,70,34.2000,826.4836,1.0307,56.3721
2024-07-21 10:51:25,70,34.2000,824.0648,1.0265,46.4064
2024-07-21 10:51:45,70,34.2000,834.1574,1.0437,38.0040
2024-07-21 10:52:05,70,34.2000,833.6444,1.0428,24.9119
2024-07-21 10:52:25,70,34.2000,838.6278,1.0515,25.4981
2024-07-21 10:52:45,70,34.2000,839.8478,1.0536,37.8086
2024-07-21 10:53:05,70,34.2000,844.7809,1.0620,40.9351
2024-07-21 10:53:25,70,34.2000,839.1945,1.0524,27.2567
2024-07-21 10:53:45,70,34.2000,847.1284,1.0662,24.7165
2024-07-21 10:54:05,70,34.2000,848.1903,1.0681,34.2913
2024-07-21 10:54:25,70,34.2000,854.8610,1.0795,29.7970
2024-07-21 10:54:45,70,34.2000,857.5531,1.0841,41.3259
2024-07-21 10:55:05,70,34.2000,860.0228,1.0884,40.7397
2024-07-21 10:55:25,70,34.2000,865.3156,1.0976,28.0383
2024-07-21 10:55:45,70,34.2000,858.2155,1.0852,41.1305
2024-07-21 10:56:05,70,34.3000,864.9092,1.0966,30.9694
2024-07-21 10:56:25,70,34.3000,870.1788,1.1059,28.0383
2024-07-21 10:56:45,70,34.2000,882.0734,1.1267,37.6132
2024-07-21 10:57:05,70,34.2000,872.8506,1.1107,27.8429
2024-07-21 10:57:25,70,34.2000,877.8167,1.1194,39.3718
2024-07-21 10:57:45,70,34.2000,886.5997,1.1349,38.3948
2024-07-21 10:58:05,70,34.2000,878.3026,1.1207,42.3029
2024-07-21 10:58:25,70,34.3000,876.3749,1.1173,31.7510
2024-07-21 10:58:45,70,34.3000,868.3234,1.1035,26.8659
2024-07-21 10:59:05,70,34.4000,872.3410,1.1104,34.4867
2024-07-21 10:59:25,70,34.4000,867.1392,1.1015,28.4292
2024-07-21 10:59:45,70,34.4000,860.8039,1.0904,37.2224
2024-07-21 11:00:05,70,34.4000,845.1600,1.0632,32.3373
2024-07-21 11:00:25,70,34.5000,851.2787,1.0738,21.7854
2024-07-21 11:00:45,70,34.6000,842.6591,1.0588,34.2913
2024-07-21 11:01:05,70,34.6000,833.6083,1.0429,37.4178
2024-07-21 11:01:25,70,34.5000,836.3576,1.0475,31.3602
2024-07-21 11:01:45,70,34.5000,836.6302,1.0480,33.7051
2024-07-21 11:02:05,70,34.5000,839.1339,1.0522,28.0383
2024-07-21 11:02:25,70,34.5000,836.1674,1.0471,43.8662
2024-07-21 11:02:45,70,34.5000,841.9095,1.0569,25.4981
2024-07-21 11:03:05,70,34.5000,851.4597,1.0738,35.2683
2024-07-21 11:03:25,70,34.5000,856.5026,1.0823,24.9119
2024-07-21 11:03:45,69,34.4000,849.1168,1.0696,30.1878
2024-07-21 11:04:05,69,34.5000,855.2144,1.0801,44.8432
2024-07-21 11:04:25,70,34.6000,852.8455,1.0760,43.0845
2024-07-21 11:04:45,70,34.6000,849.1218,1.0698,15.5324
2024-07-21 11:05:05,70,34.6000,850.7769,1.0726,31.1648
2024-07-21 11:05:25,70,34.6000,852.0614,1.0748,27.8429
2024-07-21 11:05:45,70,34.6000,852.3264,1.0753,17.0957
2024-07-21 11:06:05,70,34.6000,850.1876,1.0716,30.5786
2024-07-21 11:06:25,70,34.6000,842.7837,1.0585,21.7854
2024-07-21 11:06:45,70,34.6000,838.7219,1.0516,33.7051
2024-07-21 11:07:05,70,34.6000,838.4710,1.0512,24.9119
2024-07-21 11:07:25,70,34.6000,836.8332,1.0483,35.2683
2024-07-21 11:07:45,70,34.6000,844.4533,1.0616,26.2797
2024-07-21 11:08:05,70,34.6000,852.0983,1.0746,23.1532
2024-07-21 11:08:25,70,34.6000,846.9735,1.0657,35.6591
2024-07-21 11:08:45,70,34.6000,845.1813,1.0627,17.2911
2024-07-21 11:09:05,70,34.6000,840.7980,1.0552,28.0383
2024-07-21 11:09:25,70,34.6000,842.6662,1.0584,39.3718
2024-07-21 11:09:45,70,34.7000,842.1242,1.0574,40.3489
2024-07-21 11:10:05,70,34.7000,841.3870,1.0562,34.2913
2024-07-21 11:10:25,70,34.7000,841.1371,1.0558,20.0267
2024-07-21 11:10:45,70,34.7000,840.5986,1.0548,27.2567
2024-07-21 11:11:05,70,34.7000,838.6234,1.0514,29.0154
2024-07-21 11:11:25,70,34.7000,830.9784,1.0383,25.1073
2024-07-21 11:11:45,70,34.7000,825.4500,1.0289,32.3373
2024-07-21 11:12:05,70,34.7000,821.7518,1.0227,31.3602
2024-07-21 11:12:25,70,34.7000,819.5329,1.0190,27.4521
2024-07-21 11:12:45,70,34.7000,817.9289,1.0162,39.7627
2024-07-21 11:13:05,70,34.7000,807.6014,0.9987,39.9581
2024-07-21 11:13:25,70,34.7000,806.8719,0.9974,25.3027
2024-07-21 11:13:45,70,34.7000,813.3864,1.0086,38.5902
2024-07-21 11:14:05,70,34.7000,805.0192,0.9944,32.5327
2024-07-21 11:14:25,70,34.7000,798.6010,0.9833,37.6132
2024-07-21 11:14:45,70,34.7000,801.5645,0.9883,27.8429
2024-07-21 11:15:05,70,34.7000,811.3857,1.0051,15.5324
2024-07-21 11:15:25,70,34.7000,811.8680,1.0059,32.5327
2024-07-21 11:15:45,70,34.7000,815.3494,1.0118,26.8659
2024-07-21 11:16:05,70,34.7000,808.7700,1.0006,30.1878
2024-07-21 11:16:25,70,34.7000,811.6436,1.0054,29.0154
2024-07-21 11:16:45,70,34.7000,817.4333,1.0152,23.7394
2024-07-21 11:17:05,70,34.7000,816.0848,1.0129,33.3143
2024-07-21 11:17:25,70,34.7000,818.5208,1.0170,29.2108
2024-07-21 11:17:45,70,34.7000,814.5283,1.0102,27.6475
2024-07-21 11:18:05,70,34.7000,817.8800,1.0159,23.5440
2024-07-21 11:18:25,70,34.7000,812.2936,1.0063,27.8429
2024-07-21 11:18:45,70,34.7000,821.0192,1.0212,34.2913
2024-07-21 11:19:05,70,34.7000,808.8849,1.0011,26.0843
2024-07-21 11:19:25,70,34.7000,805.1180,0.9948,29.4062
2024-07-21 11:19:45,70,34.7000,806.1024,0.9965,23.7394
2024-07-21 11:20:05,71,34.7000,800.7982,0.9875,24.9119
2024-07-21 11:20:25,71,34.7000,789.8837,0.9690,31.1648
2024-07-21 11:20:45,71,34.7000,783.2672,0.9580,30.7740
2024-07-21 11:21:05,70,34.7000,784.7387,0.9605,28.0383
2024-07-21 11:21:25,70,34.7000,782.4023,0.9565,22.3716
2024-07-21 11:21:45,70,34.7000,776.4941,0.9466,26.6705
2024-07-21 11:22:05,70,34.7000,765.3902,0.9277,21.1992
2024-07-21 11:22:25,70,34.7000,773.5592,0.9411,38.5902
2024-07-21 11:22:45,71,34.7000,772.8755,0.9400,26.0843
2024-07-21 11:23:05,71,34.7000,771.6471,0.9379,10.8427
2024-07-21 11:23:25,71,34.7000,793.4662,0.9763,22.1762
2024-07-21 11:23:45,71,34.7000,835.3070,1.0517,20.2221
2024-07-21 11:24:05,71,34.7000,874.4415,1.1214,35.2683
2024-07-21 11:24:25,71,34.7000,903.7474,1.1740,27.2567
2024-07-21 11:24:45,71,34.7000,947.5451,1.2555,27.4521
2024-07-21 11:25:05,71,34.7000,992.9459,1.3384,28.8200
2024-07-21 11:25:25,71,34.7000,1030.6506,1.4061,15.5324
2024-07-21 11:25:45,70,34.7000,1054.1614,1.4475,41.5213
2024-07-21 11:26:05,70,34.7000,1078.7052,1.4900,25.8889
2024-07-21 11:26:25,70,34.7000,1101.4889,1.5302,15.7278
2024-07-21 11:26:45,70,34.7000,1111.2633,1.5485,31.1648
2024-07-21 11:27:05,70,34.7000,1091.2013,1.5109,31.7510
2024-07-21 11:27:25,70,34.7000,1083.1954,1.4957,31.9464
2024-07-21 11:27:45,70,34.7000,1069.5053,1.4704,28.2337
2024-07-21 11:28:05,70,34.7000,1029.9122,1.3962,31.5556
2024-07-21 11:28:25,70,34.7000,1000.5452,1.3409,21.7854
2024-07-21 11:28:45,70,34.7000,974.2170,1.2926,32.5327
2024-07-21 11:29:05,70,34.7000,970.1101,1.2850,24.3256
2024-07-21 11:29:25,70,34.7000,958.2002,1.2638,28.0383
2024-07-21 11:29:45,70,34.7000,952.2607,1.2530,23.1532
2024-07-21 11:30:05,70,34.7000,925.9715,1.2053,28.0383
2024-07-21 11:30:25,70,34.7000,917.5516,1.1903,29.9924
2024-07-21 11:30:45,70,34.7000,895.5602,1.1510,29.2108
2024-07-21 11:31:05,70,34.7000,888.3281,1.1381,23.9348
2024-07-21 11:31:25,70,34.7000,897.4744,1.1543,32.1419
2024-07-21 11:31:45,70,34.7000,895.1730,1.1502,27.0613
2024-07-21 11:32:05,70,34.7000,897.6688,1.1546,27.0613
2024-07-21 11:32:25,70,34.7000,887.7780,1.1370,32.5327
2024-07-21 11:32:45,70,34.7000,887.7780,1.1370,34.8775
2024-07-21 11:33:05,70,34.7000,881.9420,1.1266,32.1419
2024-07-21 11:33:25,70,34.7000,881.9420,1.1266,39.3718
2024-07-21 11:33:45,70,34.7000,880.3042,1.1237,34.2913
2024-07-21 11:34:05,70,34.7000,887.2819,1.1358,20.0267
2024-07-21 11:34:25,70,34.7000,889.2434,1.1393,40.5443
2024-07-21 11:34:45,70,34.7000,881.4595,1.1255,32.1419
2024-07-21 11:35:05,70,34.7000,873.3793,1.1114,30.7740
2024-07-21 11:35:25,70,34.7000,865.8644,1.0984,40.9351
2024-07-21 11:35:45,70,34.6000,863.7031,1.0946,31.3602
2024-07-21 11:36:05,70,34.5000,859.7546,1.0878,40.7397
2024-07-21 11:36:25,70,34.5000,858.9139,1.0863,34.0959
2024-07-21 11:36:45,70,34.4000,857.6161,1.0841,44.0616
2024-07-21 11:37:05,70,34.4000,852.9020,1.0760,38.0040
2024-07-21 11:37:25,70,34.3000,850.9611,1.0726,34.2913
2024-07-21 11:37:45,70,34.3000,848.1735,1.0677,24.3256
2024-07-21 11:38:05,71,34.3000,846.8109,1.0653,37.4178
2024-07-21 11:38:25,71,34.3000,856.0338,1.0814,24.3256
2024-07-21 11:38:45,71,34.2000,857.8447,1.0845,20.6129
2024-07-21 11:39:05,71,34.2000,863.0776,1.0936,29.9924
2024-07-21 11:39:25,71,34.2000,863.0776,1.0936,0.0000
2024-07-21 11:39:45,71,34.2000,860.8785,1.0898,36.2454
2024-07-21 11:40:05,71,34.3000,860.3655,1.0889,20.0267
2024-07-21 11:40:25,71,34.2000,870.9655,1.1074,29.7970
2024-07-21 11:40:45,71,34.2000,874.8957,1.1143,43.6708
2024-07-21 11:41:05,71,34.2000,865.3826,1.0980,30.9694
2024-07-21 11:41:25,71,34.2000,865.9248,1.0990,31.3602
2024-07-21 11:41:45,71,34.3000,865.6376,1.0985,30.7740
2024-07-21 11:42:05,71,34.3000,872.7625,1.1109,26.2797
2024-07-21 11:42:25,71,34.3000,873.0476,1.1114,29.4062
2024-07-21 11:42:45,70,34.3000,872.2821,1.1101,27.6475
2024-07-21 11:43:05,71,34.3000,868.3200,1.1033,27.6475
2024-07-21 11:43:25,71,34.4000,869.8695,1.1059,42.3029
2024-07-21 11:43:45,71,34.4000,853.4218,1.0777,46.6018
2024-07-21 11:44:05,71,34.4000,850.3177,1.0722,34.2913
2024-07-21 11:44:25,70,34.3000,851.0447,1.0734,24.5211
2024-07-21 11:44:45,70,34.4000,846.8110,1.0661,37.0270
2024-07-21 11:45:05,71,34.4000,833.8964,1.0438,33.1189
2024-07-21 11:45:25,71,34.4000,834.4718,1.0448,36.0500
2024-07-21 11:45:45,71,34.5000,825.5671,1.0294,28.0383
2024-07-21 11:46:05,71,34.5000,826.5895,1.0311,32.1419
2024-07-21 11:46:25,70,34.6000,835.2994,1.0463,39.1764
2024-07-21 11:46:45,70,34.6000,844.4237,1.0623,43.4754
2024-07-21 11:47:05,70,34.6000,852.3304,1.0756,32.5327
2024-07-21 11:47:25,70,34.6000,859.5626,1.0885,40.5443
2024-07-21 11:47:45,70,34.6000,865.6564,1.0989,33.9005
2024-07-21 11:48:05,70,34.6000,860.6824,1.0904,34.2913
2024-07-21 11:48:25,70,34.6000,867.2618,1.1016,36.8316
2024-07-21 11:48:45,70,34.7000,861.6857,1.0918,34.4867
2024-07-21 11:49:05,70,34.7000,859.4284,1.0880,30.1878
2024-07-21 11:49:25,70,34.7000,854.4544,1.0796,38.7856
2024-07-21 11:49:45,70,34.7000,850.5242,1.0727,39.9581
2024-07-21 11:50:05,70,34.7000,838.8350,1.0523,43.6708
2024-07-21 11:50:25,70,34.7000,833.3065,1.0429,31.1648
2024-07-21 11:50:45,70,34.7000,824.4309,1.0272,37.4178
2024-07-21 11:51:05,70,34.7000,827.9491,1.0333,28.0383
2024-07-21 11:51:25,70,34.7000,836.0763,1.0472,36.0500
2024-07-21 11:51:45,70,34.7000,837.1419,1.0490,34.6821
2024-07-21 11:52:05,70,34.7000,834.7565,1.0449,26.0843
2024-07-21 11:52:25,70,34.7000,837.2689,1.0491,28.4292
2024-07-21 11:52:45,70,34.7000,841.9860,1.0571,36.2454
2024-07-21 11:53:05,70,34.7000,836.4382,1.0475,27.6475
2024-07-21 11:53:25,70,34.7000,829.0241,1.0352,31.5556
2024-07-21 11:53:45,70,34.7000,829.2663,1.0356,25.4981
2024-07-21 11:54:05,70,34.7000,828.1895,1.0337,30.7740
2024-07-21 11:54:25,70,34.7000,826.0056,1.0299,26.8659
2024-07-21 11:54:45,70,34.7000,825.7378,1.0294,12.2105
2024-07-21 11:55:05,70,34.7000,827.9141,1.0332,36.2454
2024-07-21 11:55:25,70,34.7000,835.0140,1.0456,31.9464
2024-07-21 11:55:45,70,34.7000,838.9489,1.0524,0.0000
2024-07-21 11:56:05,70,34.7000,834.2318,1.0444,28.6246
2024-07-21 11:56:25,70,34.7000,839.7797,1.0540,35.6591
2024-07-21 11:56:45,70,34.7000,849.7587,1.0707,21.7854
2024-07-21 11:57:05,70,34.7000,857.1614,1.0834,31.3602
2024-07-21 11:57:25,70,34.7000,855.8362,1.0811,37.6132
2024-07-21 11:57:45,70,34.7000,856.1060,1.0816,36.8316
2024-07-21 11:58:05,70,34.7000,842.9313,1.0594,27.4521
2024-07-21 11:58:25,70,34.7000,836.3262,1.0480,43.6708
2024-07-21 11:58:45,70,34.7000,820.1603,1.0204,28.0383
2024-07-21 11:59:05,70,34.7000,818.8259,1.0181,16.7048
2024-07-21 11:59:25,70,34.7000,825.0978,1.0287,45.2340
2024-07-21 11:59:45,70,34.7000,818.5382,1.0174,25.3027
2024-07-21 12:00:05,70,34.7000,821.1932,1.0220,30.5786
2024-07-21 12:00:25,70,34.7000,810.9366,1.0046,24.9119
2024-07-21 12:00:45,70,34.7000,802.5062,0.9904,35.0729
2024-07-21 12:01:05,70,34.7000,802.5062,0.9904,34.2913
2024-07-21 12:01:25,70,34.7000,808.0621,0.9995,19.6359
2024-07-21 12:01:45,70,34.7000,801.7699,0.9890,25.3027
2024-07-21 12:02:05,70,34.7000,809.2863,1.0016,33.3143
2024-07-21 12:02:25,70,34.7000,807.1987,0.9980,23.7394
2024-07-21 12:02:45,70,34.7000,798.7972,0.9838,31.3602
2024-07-21 12:03:05,70,34.7000,795.6032,0.9785,38.1994
2024-07-21 12:03:25,70,34.7000,790.3833,0.9695,41.9121
2024-07-21 12:03:45,70,34.7000,791.7957,0.9718,37.4178
2024-07-21 12:04:05,70,34.7000,801.0184,0.9874,40.5443
2024-07-21 12:04:25,70,34.7000,799.6793,0.9851,33.7051
2024-07-21 12:04:45,70,34.7000,804.6704,0.9936,37.6132
2024-07-21 12:05:05,70,34.7000,805.6024,0.9951,39.1764
2024-07-21 12:05:25,70,34.7000,807.4133,0.9982,42.8891
2024-07-21 12:05:45,70,34.7000,809.5009,1.0018,19.2451
2024-07-21 12:06:05,70,34.7000,820.2959,1.0201,31.7510
2024-07-21 12:06:25,70,34.7000,819.5788,1.0189,31.9464
2024-07-21 12:06:45,70,34.7000,821.8832,1.0229,29.9924
2024-07-21 12:07:05,70,34.7000,828.0908,1.0333,27.6475
2024-07-21 12:07:25,70,34.7000,829.4299,1.0357,36.6362
2024-07-21 12:07:45,70,34.7000,830.7689,1.0380,43.6708
2024-07-21 12:08:05,70,34.7000,829.4888,1.0358,43.4754
2024-07-21 12:08:25,70,34.7000,831.8752,1.0398,41.7167
2024-07-21 12:08:45,70,34.7000,835.6315,1.0463,29.4062
2024-07-21 12:09:05,70,34.7000,834.3200,1.0440,28.2337
2024-07-21 12:09:25,70,34.7000,830.1154,1.0368,28.8200
2024-07-21 12:09:45,70,34.7000,829.6413,1.0360,32.3373
2024-07-21 12:10:05,70,34.7000,824.8589,1.0279,37.4178
2024-07-21 12:10:25,70,34.7000,829.3965,1.0357,33.3143
2024-07-21 12:10:45,70,34.7000,817.2175,1.0151,46.7972
2024-07-21 12:11:05,70,34.7000,816.6791,1.0142,20.4175
2024-07-21 12:11:25,70,34.7000,820.8547,1.0214,28.8200
2024-07-21 12:11:45,70,34.7000,825.3619,1.0290,34.2913
2024-07-21 12:12:05,70,34.7000,823.9994,1.0266,0.6816
2024-07-21 12:12:25,70,34.7000,821.1927,1.0219,31.7510
2024-07-21 12:12:45,70,34.7000,823.5291,1.0259,33.7051
2024-07-21 12:13:05,70,34.7000,829.1813,1.0354,40.9351
2024-07-21 12:13:25,70,34.7000,829.9157,1.0366,30.5786
2024-07-21 12:13:45,70,34.7000,822.5809,1.0240,25.8889
2024-07-21 12:14:05,70,34.7000,829.0376,1.0348,34.8775
2024-07-21 12:14:25,70,34.7000,826.4009,1.0302,28.0383
2024-07-21 12:14:45,70,34.7000,831.0992,1.0385,34.0959
2024-07-21 12:15:05,70,34.7000,831.3579,1.0389,24.9119
2024-07-21 12:15:25,70,34.7000,822.6923,1.0241,18.8543
2024-07-21 12:15:45,70,34.7000,820.4735,1.0204,40.5443
2024-07-21 12:16:05,70,34.7000,808.1390,0.9997,35.4637
2024-07-21 12:16:25,70,34.7000,808.1390,0.9997,34.8775
2024-07-21 12:16:45,70,34.7000,798.5085,0.9839,31.3602
2024-07-21 12:17:05,70,34.7000,796.2974,0.9802,27.4521
2024-07-21 12:17:25,70,34.7000,794.0785,0.9764,38.7856
2024-07-21 12:17:45,70,34.7000,785.3033,0.9617,28.2337
2024-07-21 12:18:05,70,34.7000,764.9777,0.9273,32.1419
2024-07-21 12:18:25,70,34.7000,764.7191,0.9269,37.4178
2024-07-21 12:18:45,70,34.7000,764.2401,0.9261,37.6132
2024-07-21 12:19:05,70,34.7000,763.9979,0.9257,34.0959
2024-07-21 12:19:25,70,34.7000,768.8178,0.9336,32.5327
2024-07-21 12:19:45,70,34.7000,761.7628,0.9217,34.2913
2024-07-21 12:20:05,70,34.7000,771.8873,0.9384,28.0383
2024-07-21 12:20:25,70,34.7000,770.9262,0.9368,10.6473
2024-07-21 12:20:45,70,34.7000,763.7848,0.9251,21.7854
2024-07-21 12:21:05,70,34.7000,761.3113,0.9210,21.7854
2024-07-21 12:21:25,70,34.7000,766.9153,0.9302,0.0000
2024-07-21 12:21:45,70,34.7000,766.1446,0.9288,28.4292
2024-07-21 12:22:05,70,34.7000,764.0295,0.9253,35.2683
2024-07-21 12:22:25,70,34.7000,756.6950,0.9133,31.9464
2024-07-21 12:22:45,70,34.7000,757.6527,0.9149,27.6475
2024-07-21 12:23:05,70,34.7000,759.0555,0.9172,40.3489
2024-07-21 12:23:25,70,34.7000,749.5745,0.9015,21.9808
2024-07-21 12:23:45,70,34.7000,747.2284,0.8977,27.6475
2024-07-21 12:24:05,70,34.7000,747.2284,0.8977,33.9005
2024-07-21 12:24:25,70,34.7000,748.3413,0.8995,34.2913
2024-07-21 12:24:45,70,34.7000,749.9976,0.9022,28.6246
2024-07-21 12:25:05,70,34.7000,740.2213,0.8859,33.9005
2024-07-21 12:25:25,70,34.7000,743.2975,0.8910,35.6591
2024-07-21 12:25:45,70,34.7000,748.2537,0.8991,30.3832
2024-07-21 12:26:05,70,34.7000,741.1606,0.8875,23.9348
2024-07-21 12:26:25,70,34.7000,733.3654,0.8748,19.2451
2024-07-21 12:26:45,70,34.7000,736.9091,0.8805,32.3373
2024-07-21 12:27:05,70,34.7000,732.2339,0.8729,26.0843
2024-07-21 12:27:25,70,34.7000,736.9889,0.8807,21.7854
2024-07-21 12:27:45,70,34.7000,739.7380,0.8852,30.5786
2024-07-21 12:28:05,70,34.7000,739.9778,0.8856,17.6819
2024-07-21 12:28:25,69,34.7000,740.8727,0.8871,29.7970
2024-07-21 12:28:45,70,34.7000,738.4943,0.8831,32.3373
2024-07-21 12:29:05,69,34.7000,733.9736,0.8757,41.9121
2024-07-21 12:29:25,69,34.7000,736.1807,0.8793,40.5443
2024-07-21 12:29:45,69,34.7000,742.8049,0.8901,31.3602
2024-07-21 12:30:05,69,34.7000,739.6939,0.8850,32.5327
2024-07-21 12:30:25,70,34.7000,741.6569,0.8882,40.5443
2024-07-21 12:30:45,69,34.7000,736.4665,0.8797,44.0616
2024-07-21 12:31:05,69,34.7000,731.5103,0.8716,29.9924
2024-07-21 12:31:25,69,34.7000,724.6578,0.8603,29.2108
2024-07-21 12:31:45,69,34.7000,720.7246,0.8540,16.3140
2024-07-21 12:32:05,69,34.7000,715.9857,0.8462,31.7510
2024-07-21 12:32:25,69,34.7000,717.9821,0.8495,34.8775
2024-07-21 12:32:45,69,34.7000,714.9128,0.8445,31.7510
2024-07-21 12:33:05,69,34.7000,714.2197,0.8433,34.2913
2024-07-21 12:33:25,69,34.7000,707.6351,0.8329,30.7740
2024-07-21 12:33:45,69,34.7000,703.3521,0.8260,38.5902
2024-07-21 12:34:05,69,34.7000,703.1354,0.8257,23.5440
2024-07-21 12:34:25,69,34.7000,702.0595,0.8239,32.9235
2024-07-21 12:34:45,69,34.7000,698.4738,0.8182,34.4867
2024-07-21 12:35:05,69,34.7000,700.6293,0.8217,33.9005
2024-07-21 12:35:25,69,34.7000,697.4442,0.8166,37.0270
2024-07-21 12:35:45,69,34.7000,696.5494,0.8151,37.8086
2024-07-21 12:36:05,69,34.7000,695.2777,0.8131,37.8086
2024-07-21 12:36:25,69,34.7000,691.4805,0.8069,34.8775
2024-07-21 12:36:45,69,34.7000,700.2723,0.8209,35.6591
2024-07-21 12:37:05,69,34.7000,696.6554,0.8152,34.2913
2024-07-21 12:37:25,69,34.7000,690.6786,0.8057,38.5902
2024-07-21 12:37:45,69,34.7000,692.8488,0.8092,28.0383
2024-07-21 12:38:05,69,34.7000,692.0343,0.8079,33.7051
2024-07-21 12:38:25,69,34.7000,690.9474,0.8062,34.2913
2024-07-21 12:38:45,69,34.7000,687.7218,0.8011,37.2224
2024-07-21 12:39:05,69,34.7000,679.6000,0.7882,34.4867
2024-07-21 12:39:25,69,34.7000,678.3535,0.7862,13.1876
2024-07-21 12:39:45,69,34.7000,675.3858,0.7814,35.8545
2024-07-21 12:40:05,69,34.7000,673.8330,0.7789,37.0270
2024-07-21 12:40:25,69,34.7000,677.0372,0.7839,31.3602
2024-07-21 12:40:45,69,34.7000,683.2306,0.7938,22.7624
2024-07-21 12:41:05,69,34.7000,685.4754,0.7974,27.4521
2024-07-21 12:41:25,69,34.7000,680.0680,0.7890,38.1994
2024-07-21 12:41:45,69,34.7000,675.6972,0.7821,29.0154
2024-07-21 12:42:05,69,34.7000,681.8906,0.7919,44.2570
